sampleID,read_count,sub_CST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
6545,47832,I-B,13801,30013,53,514,1229,0,0,0,0,0,52,0,185,160,87,218,0,0,0,0,11,0,58,19,26,0,0,255,4,0,21,0,30,4,401,4,109,20,277,91,0,0,45,41,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,11,0,22,0,0,20,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7597800565546536,0.8849202384790209,0.044295476455772594,0.2543469113619696,0.40936298750268746,0.02829006146095121,0.06829855984245618,0.09809233188731112,0.014431226148192158,0.03159851540919803,0.003273928595076586,0.06280414672792123,0.13876697865639692,I-B,0.8849202384790209,I
1689,1460,IV-B,176,62,311,30,9,135,60,69,47,37,38,79,25,58,0,14,0,17,45,9,0,41,0,0,9,30,0,0,0,24,22,4,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043428894149589455,0.07595440627323027,0.061146718154472576,0.1410705231092346,0.2645802975129588,0.43276243285902066,0.7978722065712522,0.22324097857899172,0.05175255389832036,0.016053590754959005,0.01034293150070741,0.08538614827676724,0.15626811100546587,IV-B,0.7978722065712522,IV-B
2521,64838,III-A,49104,42,172,1570,121,23,13,7,10,336,34,42,217,494,3695,2306,51,48,0,0,0,3,287,586,63,3,245,15,0,31,0,0,16,3520,0,0,7,27,71,42,0,46,0,0,0,0,0,0,381,171,0,19,0,0,0,40,356,0,0,0,0,0,0,78,0,0,0,107,0,5,6,2,0,7,0,0,0,15,49,14,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.003096654221016726,0.047232801568607145,0.0520982353343423,0.9585994935420947,0.9014576337370677,0.06259211301849277,0.13605122654234264,0.11022751173433717,0.024319372019761032,0.015949409808683535,0.003809949359859113,0.1473236401575636,0.28271643632261906,III-A,0.9585994935420947,III
12523,47164,III-A,42468,0,4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002498699397775712,0.04442089088984112,0.05307008124483507,0.9894803056617526,0.8458508798187466,0.07567914007564412,0.1610825554718516,0.08083755300696101,0.019319021866591173,0.012713822973521261,0.0011261880258833289,0.1284750333689554,0.24970875485541055,III-A,0.9894803056617526,III
11977,79598,IV-B,7942,117,21878,0,0,12101,1953,5937,8173,0,44,3021,25,133,70,41,0,1844,338,6317,5367,1106,0,9,1403,1271,0,0,0,172,0,0,13,45,0,41,29,0,4,25,0,0,0,0,0,37,4,0,0,0,0,5,9,0,0,0,0,0,0,5,0,0,0,0,0,24,0,0,0,10,0,0,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0.0021151416892923013,0.017573526538730927,0.051719755239501106,0.10745609976851223,0.19774153658233318,0.4402627220662474,0.8587556288868705,0.09705969954855277,0.01572911160934288,0.011294622022414347,0.002696111543524295,0.06779036875739841,0.10253217019166229,IV-B,0.8587556288868705,IV-B
5988,63014,I-A,456,62011,29,0,0,0,0,0,0,30,0,0,0,0,0,9,0,0,0,0,0,0,37,104,0,0,0,270,0,0,0,23,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991503893789586,0.9004096193509136,0.004580457701002123,0.005290961086388963,0.1015950783716001,0.0016988784326245929,0.010616893183377768,0.04088645620358137,0.00658156892985937,0.026410013887220446,0.0025824689062625633,0.00801768969462242,0.027401076612714386,I-A,0.9991503893789586,I
13087,17059,IV-A,748,0,2988,0,0,458,8107,232,2114,0,0,108,0,100,5,21,0,150,9,0,657,104,0,0,537,335,0,0,0,0,0,0,0,0,0,128,4,0,8,0,0,0,0,0,0,239,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003887074281833684,0.00681536769511556,0.02369051676499435,0.03946262400208404,0.07186823444864372,0.8500144397446088,0.22640061073097983,0.03096483608450461,0.007507426880954424,0.005681021185969066,0.0013305821114876588,0.024884237978979314,0.0386456198921278,IV-A,0.8500144397446088,IV-A
9522,75080,I-A,21,73578,0,0,88,0,3,0,0,19,37,0,48,62,411,81,0,0,0,0,0,0,89,12,16,0,0,132,10,0,9,0,3,0,0,2,40,0,0,0,0,0,0,0,0,0,0,9,10,0,0,13,0,0,176,0,0,0,0,0,0,0,0,14,0,0,22,115,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993214667701625,0.9016765621130879,0.004904787263965061,0.0017619409350460849,0.09804456400430091,0.001330469763397576,0.009854357219166453,0.04131151664383495,0.006449656167720124,0.026355642921793116,0.0025849000762818296,0.006877625225221137,0.026116230661228288,I-A,0.9993214667701625,I
1451,30551,III-A,22142,54,831,13,1061,96,0,72,0,262,45,58,306,84,1612,1474,86,61,20,0,0,9,541,84,82,0,33,0,0,7,70,175,14,266,24,2,10,0,29,0,0,63,0,15,8,0,24,25,11,0,0,0,0,0,0,0,261,0,0,0,0,2,13,44,0,0,0,134,41,0,0,0,0,31,19,0,0,28,12,5,0,4,0,0,0,0,0,2,7,0,7,0,0,0,4,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,11,0,0,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003743741592344821,0.048480443867281224,0.08017892304915897,0.94196204498999,0.9229844425140301,0.07240997459424575,0.15712545281746818,0.12103339754103376,0.028022944649933164,0.015238902934532937,0.00619418709395983,0.1475546441743954,0.2696535621653702,III-A,0.94196204498999,III
10434,15718,I-A,36,15619,11,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985165958654868,0.8945404960718438,0.004343118146418055,0.0027496014846756134,0.09845496598090822,0.001556977078601404,0.010108983141663933,0.04005683597662856,0.006223555189311091,0.026187407776302837,0.002463629108012105,0.006738842671833889,0.026276631441581703,I-A,0.9985165958654868,I
12831,78630,IV-B,14588,80,13796,0,0,2986,22,11822,4633,10,10712,2549,1097,933,18,5,52,1113,0,2109,0,1982,1193,17,781,2257,24,0,256,844,0,0,1099,3,0,822,0,1852,226,4,0,0,0,0,232,0,142,8,53,0,0,20,36,0,0,13,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020842203923461234,0.025166184559350185,0.05214207929617718,0.220975568673447,0.3439690771217599,0.2900622336597273,0.6125095351461588,0.19811746571448582,0.018307306457750146,0.011500737927410505,0.004719238150479628,0.09478176854119404,0.14812488644782001,IV-B,0.6125095351461588,IV-B
9123,110063,V,13,39,5,103329,13,0,0,0,0,0,142,73,1972,541,834,1246,16,0,0,0,0,0,0,276,22,0,0,0,7,0,22,8,31,0,0,0,0,84,0,54,0,0,0,610,0,0,0,0,176,0,0,33,0,0,0,26,0,0,0,0,0,0,0,128,0,0,73,0,0,19,0,4,0,0,0,0,0,11,0,0,0,0,0,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,154,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005323757086261112,0.02924804065300484,0.003463743119238874,0.01683999247065255,0.016891888717305313,0.0003934646633561421,0.0038089460105431194,0.01042940027989126,0.0022494846640265503,0.0033482802041533543,0.001715144982723848,0.007422411630596224,0.6722926823219545,V,0.6722926823219545,V
4911,33164,V,12507,0,30,20466,10,15,0,0,0,0,0,0,0,7,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,13,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542106682940032,0.049428997588170036,0.027995842061743898,0.3652753640191864,0.36032335901339707,0.03262129486056556,0.07190342544941325,0.05628998650814934,0.011091182207750747,0.009264150301226279,0.0015861484736075032,0.07402091788625574,0.9311795867563478,V,0.9311795867563478,V
9677,9346,IV-B,40,14,8315,0,56,4,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,799,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014874807639351062,0.010085553057540123,0.06174623234349904,0.008203908556228516,0.07469703445877146,0.21462198137742033,0.46324198594846083,0.028523227561147498,0.017127497298326334,0.012568107703786767,0.004655975354433945,0.07889155717448582,0.056314822786818236,IV-B,0.46324198594846083,IV-B
815,49712,IV-C2,62,10307,71,786,5643,9,9,5,12,8,0,5,175,35,255,148,0,8,0,0,0,0,0,341,4,0,31229,2,3,0,0,28,22,0,66,0,0,10,231,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,26,0,0,0,0,0,0,0,39,0,0,23,0,0,0,0,31,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0.17011220688085207,0.1876313654286385,0.09413832604142372,0.0024428736920233357,0.03409229993439894,0.0018776629095067997,0.005910039794502918,0.04305961444020738,0.006915097565244196,0.9009112615844441,0.0052937198292085765,0.029362793738372903,0.025108376704652244,IV-C2,0.9009112615844441,IV-C
1529,29221,I-B,7734,20198,0,1128,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,39,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.8261631266853705,0.9222680807014835,0.021628739948593618,0.2151729044415913,0.3543655233150238,0.022971871098160027,0.05680246879096878,0.08426684927820148,0.012806152371948399,0.030916550950980462,0.0028992036415961798,0.053099515019423324,0.1403052981817247,I-B,0.9222680807014835,I
2939,17003,IV-B,0,0,3048,0,0,767,0,11,28,13,69,69,3725,112,62,4,0,0,0,211,0,14,81,0,17,15,0,0,80,0,1083,0,287,0,0,12,127,259,0,0,0,0,0,0,6610,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,25,173,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044374072948930374,0.006029942879311834,0.02783134561027897,0.002238909153565,0.030706263181710474,0.11143262108229912,0.22737376000928605,0.11870491338615281,0.01348340600231999,0.0045698560866889604,0.006067118656611087,0.018699766699836865,0.026092352003646936,IV-B,0.22737376000928605,IV-B
856,76628,IV-B,3770,1885,54694,1223,741,335,7,2531,4,0,392,263,222,0,6,7,0,3594,4739,0,0,0,12,0,554,556,0,0,0,13,0,0,0,2,93,0,0,0,33,48,0,3,825,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017550200358538694,0.030438714111876812,0.071497151546779,0.04066143619503823,0.11974881122622064,0.26316630311372674,0.5985481791278291,0.04322609728991617,0.018297460298394998,0.011754186720436453,0.0030149986516664,0.04691639797428345,0.08777064193806247,IV-B,0.5985481791278291,IV-B
672,143564,IV-B,2762,262,38533,42,7,41264,1954,662,291,11,3319,12268,88,7170,125,682,28,2848,4765,10,7,14610,0,9,93,1037,5,0,216,9300,178,0,168,0,0,271,17,0,27,4,0,0,11,218,8,0,0,0,47,3,0,0,3,4,0,6,0,7,0,0,0,25,8,39,0,0,0,0,0,0,0,0,0,0,0,0,65,5,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020486769111454327,0.010372963704940796,0.04133273173839394,0.02080866834170031,0.07357972452029701,0.2945760728866471,0.6693193504170496,0.06306715884854468,0.014207019040441042,0.009082484617914992,0.003291541882950167,0.0378204277420164,0.05176608830002995,IV-B,0.6693193504170496,IV-B
4608,59377,IV-A,168,38,9062,0,4,5540,7460,8125,5966,5,5691,3260,6,2318,18,25,0,120,0,0,3296,3136,433,0,625,860,0,0,0,0,0,0,1374,0,0,0,3,142,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,641,0,0,0,0,698,3,0,0,4,0,0,0,0,0,0,23,0,0,3,0,0,0,0,82,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894206791501974,0.0061804208299134815,0.02745469134556303,0.004894472678190272,0.03933500201943486,0.5821955782401155,0.4878050318140599,0.09316452849386028,0.00897105768265178,0.006358461340610821,0.0026385373921360214,0.023713951026114687,0.02916249283532925,IV-A,0.5821955782401155,IV-A
9647,51958,I-A,13,50432,0,0,19,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989189835140744,0.9054565654162245,0.004424760242926926,0.0017256037711790042,0.09831956817998767,0.0013028927205173773,0.00984766988464315,0.0407674833000459,0.006228267186893926,0.02637496205723992,0.0024821960195611703,0.006580290954394643,0.026125976711633875,I-A,0.9989189835140744,I
