sampleID,read_count,HC_subCST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
9298,101031,I-B,8,65182,5,0,637,0,0,0,0,3221,9545,4,2891,1848,952,3344,0,0,0,0,0,0,2922,359,2020,0,35,222,5,0,682,38,619,0,3481,0,19,7,0,13,0,0,0,0,103,0,0,10,2484,0,0,27,0,0,0,0,0,0,0,232,26,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.63988465,0.36011535,2.909486e-20,2.3217962e-27,1.2068641e-19,2.2250877e-26,9.625843e-22,1.8525469e-18,1.4138079e-32,1.0335168e-23,4.7864633e-25,8.874204e-22,9.9756534e-18
12951,7174,IV-B,11,0,2533,0,0,595,0,0,1079,0,142,0,173,263,0,105,0,224,0,0,4,0,701,0,464,59,0,0,0,4,7,0,183,0,0,9,126,13,7,0,0,0,0,39,250,0,0,12,0,0,0,0,0,0,0,71,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,IV-B,3.20617e-19,3.2184374e-07,5.8335365e-07,9.417378e-28,0.015571522,1.2988667e-05,0.98436683,4.653164e-05,8.334833e-11,3.529384e-08,5.390722e-07,1.01354374e-07,4.4484545e-07
12098,73857,III-A,67981,18,16,0,0,0,0,0,0,20,58,2,626,264,309,993,24,0,0,0,0,6,0,665,42,0,188,0,24,0,0,7,19,0,4,0,102,21,0,1340,0,0,0,0,0,0,0,32,17,0,0,51,0,0,5,41,0,0,0,6,10,0,188,0,21,0,26,0,0,198,0,0,0,0,40,0,0,0,32,0,0,41,0,33,0,0,0,0,49,0,28,0,0,0,0,59,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,7,0,0,0,0,22,0,49,0,13,0,0,0,0,0,10,3,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,III-A,4.2996847e-34,2.0555838e-08,7.226399e-12,0.99985695,0.0001430386,2.7274337e-18,4.4006564e-20,1.4449948e-21,4.2350047e-22,8.3448684e-19,9.335289e-21,4.9337785e-16,3.1027094e-09
36,2343,I-A,0,2116,6,62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.99948597,0.0005140628,4.3590415e-31,9.973217e-33,6.211261e-29,5.4508044e-38,1.01621656e-32,1.7866283e-31,0.0,3.797001e-35,7.2386043e-37,1.5662154e-31,1.3410762e-24
12620,13865,IV-A,1113,0,5244,0,0,835,4592,18,1082,0,0,70,3,27,0,0,0,109,16,155,39,67,0,0,37,48,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,1.1103427e-21,8.642863e-09,1.3936635e-08,3.4665538e-29,0.0009629412,0.99583566,0.0032013268,7.395399e-12,1.4823646e-12,6.8818415e-12,4.387848e-10,1.3607575e-10,1.2644127e-08
4853,35519,I-A,498,33958,84,103,8,17,3,6,4,19,0,0,20,20,258,45,0,0,0,0,0,0,0,5,0,0,0,126,0,0,0,10,0,0,148,0,0,0,28,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.999864,0.00013596863,2.1827927e-33,4.9361965e-34,1.2008878e-30,9.3715e-41,4.815763e-35,8.602633e-34,0.0,1.0474011e-37,2.590363e-39,1.3238196e-33,1.1516645e-26
5262,50955,IV-B,8431,15,25875,0,0,5796,5504,55,26,0,12,223,40,651,14,18,0,1169,210,0,0,1295,46,5,38,605,0,0,0,731,0,0,0,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,1.5298549e-20,9.322511e-08,8.28021e-06,2.419158e-23,0.020251747,0.07727388,0.9024644,4.65247e-11,3.607427e-10,8.0499024e-11,4.797543e-09,1.6396394e-09,1.5491931e-06
4310,117274,I-A,86,104116,77,4393,11,35,6,3,16,58,104,86,1183,803,1408,720,12,0,0,18,19,5,29,25,259,0,54,397,15,0,69,0,52,15,0,0,425,220,0,0,0,99,0,0,16,0,0,94,646,0,0,250,0,0,0,31,10,0,0,8,17,0,48,110,87,12,39,4,0,0,0,16,0,180,31,0,0,0,40,8,0,40,0,6,0,0,28,0,60,0,27,0,0,0,34,66,0,37,0,0,0,0,0,0,0,0,0,3,99,0,0,58,0,0,0,22,0,0,0,12,0,0,58,0,0,0,0,9,0,0,0,23,19,44,0,22,14,0,0,10,0,15,0,0,0,5,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,3,0,21,0,0,0,26,0,0,0,I-A,0.99906033,0.0009396717,1.55718075e-30,2.6914677e-32,3.632732e-28,2.6573152e-37,8.6661863e-32,2.6431408e-30,4e-45,2.5753364e-34,6.230825e-36,7.6825943e-31,9.703116e-24
11902,91572,III-B,65958,16,7721,0,9,711,0,581,5,107,87,12,1349,1239,987,2019,23,33,0,0,366,9,14,99,102,0,7,0,5,699,8,0,95,27,0,0,236,0,214,6262,0,0,0,0,0,0,327,0,36,0,0,294,0,0,0,27,0,35,0,2,12,3,328,82,7,0,122,0,0,334,0,23,0,0,13,0,0,0,33,98,0,0,0,0,0,0,0,44,50,0,131,29,0,0,29,17,0,68,21,0,0,40,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,25,0,0,36,0,0,0,43,0,0,0,0,15,0,18,0,20,0,0,0,0,0,0,28,0,16,0,0,0,0,0,60,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,III-B,1.6334983e-26,9.280335e-06,7.8211706e-08,0.28651553,0.71347415,5.0216133e-12,1.7994642e-12,1.04849716e-13,5.9909615e-15,5.365559e-13,2.1274103e-14,3.4380308e-11,8.945444e-07
610,37519,IV-B,133,172,14717,0,0,3110,0,0,0,28,78,0,9943,73,13,18,0,1158,0,0,0,0,7540,0,120,0,0,0,0,0,232,0,9,0,0,0,7,0,51,59,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,5.9094645e-25,1.1542459e-06,4.6867774e-07,4.9136222e-33,6.0816892e-05,6.460752e-12,0.99980026,0.0001061645,5.825366e-13,5.292655e-10,6.373582e-08,6.327599e-09,3.117185e-05
1856,17510,IV-B,26,0,11438,0,0,1486,0,47,7,4,0,5,12,0,54,74,0,0,0,0,0,0,1813,200,0,0,0,0,0,0,0,1535,0,0,0,0,0,0,699,4,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,7.844417e-25,3.2532195e-09,1.0924397e-06,1.6258867e-31,2.3043508e-06,3.032078e-10,0.99999654,7.751976e-14,1.7064077e-14,9.219863e-14,7.724959e-12,3.1217088e-11,2.170037e-08
11485,43407,III-A,38205,24,1737,0,10,7,0,0,13,49,21,9,279,110,1065,353,23,11,0,0,0,0,0,23,7,0,0,0,5,0,13,0,3,0,4,0,39,0,456,165,0,0,0,0,0,0,0,20,0,0,0,9,0,0,0,11,37,0,0,0,0,0,91,35,0,0,0,11,93,48,0,0,0,21,25,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,28,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,8.8823005e-33,5.1199233e-08,5.927357e-11,0.9978956,0.002104322,6.417337e-17,3.648558e-18,6.150166e-20,2.7947554e-20,1.03086805e-17,1.3213237e-19,2.8080461e-15,7.2891404e-09
8696,68078,V,0,0,0,66777,16,0,0,0,0,11,23,0,71,34,368,115,14,0,0,0,0,0,0,295,31,0,0,0,0,0,27,0,0,0,0,0,0,5,0,29,0,0,0,155,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,1e-45,5.505375e-11,6.0010835e-20,7.7772606e-31,2.4018408e-16,3.8573156e-23,1.4983295e-14,1.1858894e-17,5.4469406e-28,6.0621684e-21,7.4377916e-20,3.6732983e-23,1.0
1320,36091,IV-A,13087,141,2467,10,7,1273,6892,88,2097,15,32,183,54,100,426,205,0,388,0,3774,2510,185,7,0,357,787,0,0,3,15,10,4,16,0,0,0,4,0,15,2,0,0,34,11,0,315,4,12,25,0,0,9,3,0,0,78,44,0,0,0,0,0,0,67,3,0,28,10,49,0,0,0,0,47,0,0,0,0,0,9,0,0,98,9,9,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,8,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,5.5133494e-17,7.340875e-07,7.641067e-07,9.880411e-17,0.017644512,0.9810409,0.0013101645,1.0285494e-06,1.3697567e-08,1.13740704e-07,7.251983e-07,5.9570186e-07,4.2442232e-07
5820,40614,I-A,77,38096,4,0,51,0,0,0,0,0,134,0,15,57,125,155,0,0,0,0,0,0,84,331,86,0,0,330,26,0,9,0,17,5,0,0,16,41,0,10,0,0,0,117,0,0,0,10,0,0,0,20,0,0,522,36,0,101,0,0,0,0,0,0,11,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,68,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,I-A,0.99984205,0.0001578692,1.14611346e-32,4.378406e-34,2.7002224e-30,6.16517e-40,2.0911239e-34,5.773935e-33,0.0,6.3557513e-37,1.6199901e-38,7.620679e-33,2.9551965e-26
5752,59281,III-A,54854,0,0,2859,0,0,0,0,0,299,0,0,0,0,7,7,0,0,0,0,0,0,14,0,0,0,0,0,0,49,0,0,0,25,289,0,0,0,801,21,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,6.211523e-35,1.2373083e-08,1.8319745e-12,0.9999583,4.1745006e-05,1.3671439e-18,1.23496894e-20,9.021514e-22,2.8248642e-22,5.3911936e-19,3.6198316e-21,1.1945168e-16,3.6004444e-08
2194,11156,V,0,0,0,9416,1022,0,0,0,0,15,30,15,39,53,83,230,9,0,0,0,8,0,0,0,13,0,0,0,0,0,4,0,59,8,0,13,11,0,0,0,0,0,0,0,0,0,0,9,11,0,0,10,0,0,0,6,11,5,0,0,0,4,0,3,0,0,7,5,8,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,5.13269e-40,1.187524e-09,6.4368397e-15,4.3121567e-28,3.3388677e-14,1.7241939e-19,1.7576603e-12,3.801109e-15,7.447657e-24,5.7359433e-18,2.2907937e-17,6.785193e-20,1.0
11439,20337,V,12020,0,261,5626,0,0,0,0,0,11,0,0,61,109,118,821,0,14,0,0,0,0,0,111,13,0,0,245,13,0,0,14,10,45,374,0,25,107,22,9,0,0,0,0,0,0,0,66,0,0,0,5,0,0,135,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,1.6657358e-27,4.866948e-06,1.6022297e-10,7.419204e-05,0.000130666,1.8012713e-13,4.8822713e-13,1.5934685e-09,1.7950648e-15,1.5076516e-11,1.966324e-13,7.759378e-12,0.9997904
4990,33905,II,11590,0,0,0,14829,0,0,0,0,6,137,0,369,782,668,1720,7,0,0,0,0,0,0,1345,228,0,446,0,54,0,0,0,15,0,0,0,1000,232,0,0,0,0,0,17,0,0,0,0,3,0,0,170,0,0,0,33,6,7,0,14,0,0,0,0,154,0,45,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,II,5.1363208e-20,3.9737068e-05,0.99994886,1.0047779e-12,1.1104683e-05,5.977443e-11,5.4403105e-12,5.143778e-10,6.663825e-13,8.5335815e-11,1.1490314e-13,7.487994e-10,3.654705e-07
2038,31202,IV-B,0,2037,14278,80,515,8848,0,0,0,512,58,18,530,619,196,753,0,954,0,0,5,0,170,0,97,0,0,0,0,0,13,0,54,502,40,0,58,0,284,0,0,0,0,7,0,0,0,17,8,0,0,0,0,0,0,92,0,16,0,23,0,0,0,281,0,0,9,0,0,0,0,0,0,30,0,0,0,0,4,77,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,1.630266e-22,1.6195047e-08,4.2730795e-07,2.2407477e-28,3.1675152e-06,1.6496355e-09,0.9999963,7.4852275e-16,1.2214913e-13,1.111311e-13,4.4415156e-11,3.1260577e-11,5.2216468e-08
6663,56504,IV-A,5946,5,10306,0,0,3146,12044,3408,8066,0,188,1595,98,549,25,36,0,154,1748,2235,3621,796,7,0,307,1469,16,0,34,291,0,0,8,2,0,185,19,14,5,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,17,0,9,0,0,0,67,4,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,1.7258334e-19,4.620867e-09,1.6144813e-08,9.96092e-28,0.00012072781,0.99090976,0.008969428,7.7623845e-09,4.3404898e-12,4.859455e-10,1.4142293e-08,5.8355427e-09,9.592526e-09
6847,34591,III-B,18621,0,2554,766,0,0,0,0,0,10704,0,0,0,0,0,34,0,0,0,0,0,0,11,0,5,0,16,0,0,0,627,0,0,0,28,0,0,0,500,77,0,0,0,0,0,0,0,0,8,603,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,2.1652736e-23,2.1425817e-06,1.0174415e-06,2.13782e-06,0.9999945,3.8873193e-11,3.7190345e-10,2.4185856e-11,1.6708411e-07,4.649629e-11,9.075454e-13,1.08370275e-11,3.2046097e-09
