g__genera,SAMN13509470,SAMN12711663,SAMN11381136,SAMEA5814138,SAMEA4859549,SAMEA2581908,SAMN08628034,SAMN07521778,SAMN07336929,SAMEA2581973,SAMEA5814464,SAMN00792063,159288231-stool1,SAMEA3665213,SAMN03922500
Abiotrophia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Absicoccus,0.0,0.0003421142661648048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetanaerobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetatifactor,0.00019817677368202548,0.0006842285323297156,0.0,0.006076186024772089,0.0014705882352940966,0.003379329766263028,0.0,0.058728230052652965,0.01942663145982659,0.0013599274705348306,0.015897047691143137,0.007624857033930617,0.0020679931066896035,0.0,0.0
Acetatifactor.Coprococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetivibrio_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acetomicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Achromobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acidaminococcus,0.06103844629409467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772200772200732,0.0
Acidipropionibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acidovorax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acidovorax_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acidovorax_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acinetobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinomyces,0.00039635354736415406,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133322888923708e-05,0.0,0.0
Actinoplanes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actinotignum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acutalibacter,0.0,0.0,0.0,0.003972890862350998,0.0,0.0,0.0,0.003240178209801477,0.0003772161448509519,0.0,0.0,0.0011437285550895215,3.133322888923708e-05,0.0,0.0
Adlercreutzia,0.0,0.0,0.0,0.0014021967749474297,0.0,0.0002816108138551677,0.0,0.0,0.0003772161448509519,0.0,0.00037850113550334547,0.00038124285169647073,0.00031333228889229793,0.0,0.0
Aerococcus,0.0,0.0,0.0,0.0,0.0,0.0008448324415657063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aeromonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afipia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agathobacter,0.023384859294490863,0.06294902497434168,0.0524412296564199,0.0007010983874736616,0.008823529411764685,0.017178259645170512,0.0,0.0004050222762251329,0.017351942663146092,0.0009066183136898872,0.0030280090840271844,0.0648112847884104,0.008240639197869321,0.02162162162162172,0.0029216467463478676
Agathobaculum,0.002179944510503311,0.0010263427984946265,0.0036166365280288727,0.005375087637298427,0.0,0.0014080540692762448,0.0,0.0004050222762251329,0.00018860807242542354,0.0009066183136898872,0.00037850113550334547,0.004193671368661834,0.0008459971800094022,0.001544401544401464,0.0021248339973438846
Aggregatibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agreia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agrococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akkermansia,0.0,0.0,0.0,0.03809301238607179,0.0,0.0,0.0,0.0008100445524503693,0.017917766880422573,0.0,0.017411052233156837,0.0,0.007676641077863017,0.00308880308880303,0.11447543160690613
Alcaligenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alcanivorax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algoriella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aliarcobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alicycliphilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aliicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alishewanella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alistipes,0.0,0.003079028395484092,0.014466546112115813,0.019630754849264017,0.0,0.018304702900591486,0.0,0.006075334143377822,0.02621652206714456,0.0045330915684496376,0.05412566237698744,0.008006099885627086,0.09396835343882215,0.009266409266409295,0.05498007968127504
Alistipes_A,0.00039635354736415406,0.0,0.0,0.00046739892498237016,0.0,0.006758659532526056,0.0,0.0,0.0037721614485099384,0.0009066183136898872,0.0011355034065101417,0.009149828440716717,0.007676641077863017,0.0,0.003452855245683891
Alkalibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alkalihalobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alkaliphilus_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allisonella,0.0,0.0,0.0,0.0,0.0014705882352940966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002506658311137967,0.0,0.0
Allobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alloprevotella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133322888923708e-05,0.0,0.0
Alloscardovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allosphingosinicella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alterileibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AM51.8,0.001387237415774797,0.0,0.0,0.0,0.0,0.000563221627710437,0.0,0.0,0.0007544322897019038,0.0,0.0,0.0,0.0,0.0,0.0
Amedibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007624857033930508,3.133322888923708e-05,0.0,0.0
Amedibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aminobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amulumruptor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amycolatopsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An172,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerobacillus_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerobiospirillum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerobutyricum,0.0029726516052318254,0.0,0.0036166365280288727,0.006076186024772089,0.0014705882352940966,0.007603491974091762,0.0,0.0,0.0003772161448509519,0.0004533091568449436,0.006434519303557924,0.016012199771254284,0.0007206642644523998,0.000772200772200732,0.00026560424966795933
Anaerococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerocolumna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerofustis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133322888923708e-05,0.0,0.0
Anaeroglobus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaeromassilibacillus,0.00019817677368202548,0.0,0.0,0.011451273662070622,0.0,0.0,0.0,0.0004050222762251329,0.0003772161448509519,0.0,0.00037850113550334547,0.0,0.0003446655177816006,0.0,0.000796812749003983
Anaeromusa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerosacchariphilus,0.0,0.0013684570646595373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266645777847427e-05,0.0,0.0
Anaerosalibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerosphaera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerosporobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anaerostipes,0.021403091557669576,0.0,0.007233273056057853,0.0014021967749474297,0.005882352941176386,0.014080540692762652,0.0,0.0008100445524503693,0.007355714824594453,0.0009066183136898872,0.014004542013626095,0.00038124285169647073,0.0016919943600188043,0.00308880308880303,0.0005312084993359187
Anaerotignum,0.00019817677368202548,0.0,0.0,0.00023369946249118508,0.0014705882352940966,0.000563221627710437,0.0,0.0012150668286755022,0.0,0.0013599274705348306,0.00037850113550334547,0.009531071292413297,0.0015666614444618018,0.0,0.0
Anaerotruncus,0.0,0.0,0.0,0.0007010983874736616,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0,0.0011355034065101417,0.0019062142584825722,0.00018799937333539957,0.0,0.0
Anaerovibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aneurinibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelakisella,0.0,0.023263770099213193,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037850113550334547,0.0,0.0,0.000772200772200732,0.0
Anoxybacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apilactobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aquabacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arabia,0.0,0.0,0.0,0.0007010983874736616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266645777847427e-05,0.0,0.0
Arachnia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arcanobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arcanobacterium_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthrobacter_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asaccharospora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlantibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atopobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aureimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azonexus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azotobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillus_A,0.0,0.0,0.0,0.0,0.0,0.0002816108138551677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillus_BN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillus_H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillus_J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacillus_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides,0.06837098692033333,0.10263427984947017,0.027124773960217136,0.009347978499649424,0.0,0.03435651929034092,0.027370749239701404,0.6512758201701111,0.046208977744247634,0.0815956482320945,0.3031794095382309,0.14868471216164764,0.12270092433025251,0.026254826254826315,0.3099601593625509
Bacteroides_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_F,0.0,0.0,0.009041591320072343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bariatricus,0.00515259611573524,0.008894970920287362,0.0018083182640143826,0.0044402897873334745,0.0014705882352940966,0.000563221627710437,0.0,0.0,0.0,0.0004533091568449436,0.0018925056775170427,0.0,0.001409995300015601,0.000772200772200732,0.0
Barnesiella,0.0,0.0,0.0036166365280288727,0.0011684973124561381,0.0,0.000563221627710437,0.0,0.0004050222762251329,0.006789890607317973,0.0,0.031794095382286384,0.0,0.0,0.0046332046332045965,0.006905710491367888
Bartonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basfia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavariicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beduini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium,0.004756242568370982,0.01710571330824501,0.0,0.0,0.0044117647058822896,0.0019712756969866817,0.09704174730439596,0.0004050222762251329,0.0018860807242549692,0.0004533091568449436,0.021953065859197714,0.0019062142584825722,0.0017546608177972016,0.003861003861003864,0.012749003984063832
Bilophila,0.001387237415774797,0.0003421142661648048,0.0,0.00023369946249118508,0.0,0.0008448324415657063,0.0,0.0,0.00018860807242542354,0.0009066183136898872,0.0015140045420135922,0.00038124285169647073,9.399968666771145e-05,0.0,0.0021248339973438846
Bittarella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021933260222459813,0.0,0.0
Blastomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blautia,0.0009908838684105398,0.0,0.0018083182640143826,0.011918672587053099,0.0,0.0011264432554209756,0.0,0.0004050222762251329,0.0,0.0,0.0,0.0015249714067861015,3.133322888923708e-05,0.0,0.0
Blautia_A,0.039437177962742966,0.0013684570646595373,0.03254972875226061,0.023837345174106305,0.005882352941176386,0.005632216277104979,0.0,0.003645200486026714,0.0056582421727650115,0.010879419764279252,0.012490537471612504,0.017918414029736967,0.004292652357825408,0.0046332046332045965,0.005046480743691857
Bordetella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borkfalkia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037850113550334547,0.0,0.0,0.0,0.0
Bosea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brachybacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brachyspira,0.0,0.0,0.0,0.006309885487263381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradyrhizobium,0.0,0.0003421142661648048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevibacillus_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brevundimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brochothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooklawnia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brucella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchnera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulleidia,0.0,0.0,0.0,0.0,0.002941176470588193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkholderia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buttiauxella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butyricicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butyricicoccus_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772200772200732,0.0
Butyricimonas,0.0,0.0,0.0,0.00023369946249118508,0.0,0.009011546043368108,0.0,0.0,0.0016974726518294407,0.009972801450589265,0.0011355034065101417,0.0,0.0012533291555693999,0.000772200772200732,0.005843293492695841
Butyrivibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butyrivibrio_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABIZH01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caecibacter,0.004756242568370982,0.0013684570646595373,0.0,0.0,0.0014705882352940966,0.0011264432554209756,0.0002764722145423674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037850113550334547,0.0,0.0,0.0,0.0
CAG.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.103,0.0,0.003079028395484092,0.005424954792043363,0.0,0.0,0.001689664883131514,0.0,0.0,0.0030177291588079297,0.0,0.0037850113550340855,0.0,0.01930126899577005,0.0,0.0
CAG.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.110,0.0,0.0,0.019891500904159285,0.004673989249824659,0.0,0.000563221627710437,0.0,0.0,0.0009430403621274321,0.0,0.00037850113550334547,0.0,0.0,0.007722007722007728,0.0018592297476759253
CAG.1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004050222762251329,0.0003772161448509519,0.0,0.0011355034065101417,0.0,0.0,0.0,0.0005312084993359187
CAG.1193,0.0,0.0,0.0036166365280288727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.127,0.0,0.0,0.005424954792043363,0.0,0.0014705882352940966,0.006758659532526056,0.0,0.0,0.012259524707657562,0.0,0.0007570022710067961,0.00038124285169647073,0.0010653297822340005,0.0,0.0029216467463478676
CAG.1427,0.0,0.0003421142661648048,0.0036166365280288727,0.019397055386772725,0.0,0.0008448324415657063,0.0,0.0,0.0,0.0,0.0007570022710067961,0.0,0.0,0.000772200772200732,0.0
CAG.1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.145,0.0,0.0,0.0,0.0037391913998597063,0.0,0.0,0.0,0.0004050222762251329,0.0028291210863825057,0.0,0.013247539742619299,0.0,0.00037599874667079914,0.0,0.00026560424966795933
CAG.170,0.0,0.06294902497434168,0.010849909584086834,0.0030380930123860444,0.0,0.003942551393973465,0.0,0.0008100445524503693,0.009053187476423998,0.0,0.02876608629825909,0.0,0.0008459971800094022,0.00308880308880303,0.0
CAG.177,0.0,0.0,0.0,0.0,0.002941176470588193,0.03914390312588029,0.0,0.0,0.038476046774802125,0.0,0.00037850113550334547,0.00038124285169647073,0.0,0.0023166023166022983,0.0
CAG.180,0.0,0.0,0.02531645569620265,0.0,0.008823529411764685,0.0,0.0,0.0,0.0,0.0004533091568449436,0.00037850113550334547,0.0,0.0017233275889080029,0.01081081081081086,0.0
CAG.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266645777847427e-05,0.0,0.0
CAG.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.217,0.0,0.0013684570646595373,0.0,0.008179481187193288,0.0014705882352940966,0.0,0.0,0.0,0.0,0.0027198549410697628,0.00037850113550334547,0.0,0.008522638257872419,0.000772200772200732,0.003984063745019915
CAG.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006035458317615964,0.0,0.0,0.0,0.0,0.001544401544401464,0.0
CAG.245,0.0,0.0,0.0018083182640143826,0.0,0.0,0.012390875809631136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.267,0.0,0.0,0.007233273056057853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004515272244355833
CAG.269,0.0,0.0,0.0018083182640143826,0.030147230661369685,0.0,0.0,0.0,0.0,0.0007544322897019038,0.0,0.008327024981074968,0.0,0.0,0.013127413127413157,0.0
CAG.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.273,0.0,0.0,0.08499095840868051,0.0,0.0,0.0,0.0,0.0,0.2112410411165603,0.0,0.0026495079485238386,0.0,0.0,0.07027027027027061,0.0
CAG.274,0.0029726516052318254,0.0,0.0,0.0,0.0,0.000563221627710437,0.0,0.0,0.0,0.0022665457842248188,0.0,0.0,0.0,0.001544401544401464,0.00026560424966795933
CAG.279,0.0,0.0,0.0,0.0,0.0014705882352940966,0.03210363277949887,0.0,0.0,0.0,0.0,0.0,0.0022874571101791524,0.0,0.0,0.0
CAG.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016974726518294407,0.0,0.0,0.0,0.0,0.0,0.0
CAG.302,0.0,0.0,0.012658227848101325,0.0,0.0,0.0,0.0,0.0,0.08525084873632634,0.0,0.020817562452687472,0.0,0.007331975560081416,0.017760617760617856,0.0
CAG.303,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012150668286755022,0.0,0.0,0.0,0.0,0.0,0.0046332046332045965,0.0
CAG.313,0.0,0.0,0.009041591320072343,0.0,0.0,0.0,0.0,0.0,0.03809883062995117,0.0,0.0,0.0,0.0008459971800094022,0.0046332046332045965,0.0
CAG.314,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0004050222762251329,0.012448132780083089,0.0,0.0,0.0,0.0,0.003861003861003864,0.0
CAG.317,0.0,0.0010263427984946265,0.0018083182640143826,0.006777284412245856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005312084993359187
CAG.345,0.0,0.00478959972630854,0.0,0.0,0.0,0.0,0.0,0.0008100445524503693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008100445524503693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772200772200732,0.0
CAG.354,0.0,0.0,0.0,0.04300070109838774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAG.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
